rank,nthreads,thread,rep,work,msg_size,post_time,wait_time,comp_time,comm_time
3,23,0,5000,100,400,0.012939,0.068425,0.272083,0.353447
3,23,1,5000,100,400,0.012678,0.068843,0.270366,0.351887
3,23,2,5000,100,400,0.012630,0.068864,0.270300,0.351794
3,23,3,5000,100,400,0.012600,0.068693,0.270372,0.351665
3,23,4,5000,100,400,0.012520,0.068658,0.270774,0.351953
3,23,5,5000,100,400,0.012666,0.069795,0.270580,0.353041
3,23,6,5000,100,400,0.012844,0.068126,0.270164,0.351134
3,23,7,5000,100,400,0.012750,0.068650,0.270243,0.351643
3,23,8,5000,100,400,0.012514,0.068947,0.270869,0.352329
3,23,9,5000,100,400,0.012612,0.068173,0.270714,0.351500
3,23,10,5000,100,400,0.012689,0.068617,0.270731,0.352037
3,23,11,5000,100,400,0.012549,0.068880,0.270590,0.352020
3,23,12,5000,100,400,0.012655,0.068472,0.270282,0.351408
3,23,13,5000,100,400,0.012811,0.067971,0.270354,0.351137
3,23,14,5000,100,400,0.012606,0.067519,0.270312,0.350437
3,23,15,5000,100,400,0.012624,0.068105,0.270438,0.351168
3,23,16,5000,100,400,0.012522,0.068174,0.271038,0.351734
3,23,17,5000,100,400,0.012687,0.069108,0.270919,0.352714
3,23,18,5000,100,400,0.012671,0.068815,0.270649,0.352136
3,23,19,5000,100,400,0.012792,0.068511,0.270472,0.351775
3,23,20,5000,100,400,0.012646,0.068707,0.270452,0.351805
3,23,21,5000,100,400,0.012566,0.069134,0.270485,0.352185
3,23,22,5000,100,400,0.012595,0.068668,0.270614,0.351878
1,23,0,5000,100,400,0.013639,0.061963,0.270272,0.345874
1,23,1,5000,100,400,0.013537,0.061969,0.270502,0.346008
1,23,2,5000,100,400,0.013584,0.061230,0.270390,0.345204
1,23,3,5000,100,400,0.013394,0.060463,0.270470,0.344327
1,23,4,5000,100,400,0.013631,0.060775,0.270364,0.344771
1,23,5,5000,100,400,0.013351,0.060296,0.270360,0.344006
1,23,6,5000,100,400,0.013421,0.062077,0.270707,0.346205
1,23,7,5000,100,400,0.013563,0.062021,0.270636,0.346221
1,23,8,5000,100,400,0.013489,0.061933,0.271449,0.346871
1,23,9,5000,100,400,0.013327,0.059388,0.270433,0.343148
1,23,10,5000,100,400,0.013536,0.060182,0.270490,0.344208
1,23,11,5000,100,400,0.013593,0.061371,0.270803,0.345767
1,23,12,5000,100,400,0.014043,0.062321,0.270459,0.346823
1,23,13,5000,100,400,0.014136,0.062944,0.270350,0.347430
1,23,14,5000,100,400,0.013966,0.063005,0.270664,0.347635
1,23,15,5000,100,400,0.013936,0.060672,0.270457,0.345065
1,23,16,5000,100,400,0.013950,0.062339,0.270364,0.346653
1,23,17,5000,100,400,0.014011,0.061986,0.270619,0.346616
1,23,18,5000,100,400,0.014164,0.063951,0.271278,0.349394
1,23,19,5000,100,400,0.014005,0.061263,0.270547,0.345815
1,23,20,5000,100,400,0.014031,0.062484,0.270740,0.347256
1,23,21,5000,100,400,0.013954,0.062716,0.270568,0.347238
1,23,22,5000,100,400,0.014039,0.061698,0.270436,0.346173
2,23,0,5000,100,400,0.013016,0.069104,0.271468,0.353588
2,23,1,5000,100,400,0.012660,0.068069,0.270909,0.351639
2,23,2,5000,100,400,0.012546,0.068160,0.270236,0.350942
2,23,3,5000,100,400,0.012517,0.068037,0.270144,0.350699
2,23,4,5000,100,400,0.012658,0.068221,0.270382,0.351261
2,23,5,5000,100,400,0.012838,0.066689,0.270599,0.350126
2,23,6,5000,100,400,0.012648,0.067479,0.270576,0.350704
2,23,7,5000,100,400,0.012593,0.067924,0.270733,0.351250
2,23,8,5000,100,400,0.012500,0.067445,0.270198,0.350143
2,23,9,5000,100,400,0.012656,0.066909,0.270587,0.350152
2,23,10,5000,100,400,0.012531,0.068186,0.270476,0.351193
2,23,11,5000,100,400,0.012650,0.068387,0.270517,0.351554
2,23,12,5000,100,400,0.012597,0.069038,0.270474,0.352109
2,23,13,5000,100,400,0.012809,0.068630,0.270463,0.351902
2,23,14,5000,100,400,0.012585,0.068706,0.270565,0.351856
2,23,15,5000,100,400,0.012609,0.068551,0.270748,0.351909
2,23,16,5000,100,400,0.012515,0.069166,0.270377,0.352057
2,23,17,5000,100,400,0.012724,0.069098,0.270629,0.352451
2,23,18,5000,100,400,0.012600,0.069249,0.270434,0.352283
2,23,19,5000,100,400,0.012569,0.068866,0.270553,0.351988
2,23,20,5000,100,400,0.012586,0.068755,0.270334,0.351675
2,23,21,5000,100,400,0.012570,0.068134,0.270353,0.351057
